Job Id,Experience,Qualifications,Salary Range,location,Country,latitude,longitude,Work Type,Company Size,Job Posting Date,Preference,Contact Person,Contact,Job Title,Role,Job Portal,Job Description,Benefits,skills,Responsibilities,Company,Salary,Sector,Industry,City,Zip,State
773798251416336,5 to 9 Years,B.Tech,$57K-$82K,Juba,South Sudan,6.877,31.307,Intern,26133,2022-01-21,Female,Michael James,001-446-387-8384x43566,Network Administrator,Systems Administrator,CareerBuilder,"Manage and maintain an organizations IT infrastructure, including servers, hardware, and software systems.","{'Employee Assistance Programs (EAP), Tuition Reimbursement, Profit-Sharing, Transportation Benefits, Parental Leave'}","System administration Server maintenance Active Directory Backup and recovery Cloud computing (e.g., AWS, Azure) Troubleshooting IT security best practices Collaboration Problem-solving Attention to detail Communication skills Technical knowledge","Administer servers and systems, ensuring uptime and reliability. Perform software installations and updates. Provide technical support to end-users.",Reliance Industries Limited,69500.0,Conglomerate,Conglomerate,Mumbai,400021,Maharashtra
2211807198608750,5 to 12 Years,M.Com,$55K-$119K,Nicosia,Cyprus,35.1264,33.4299,Full-Time,23464,2021-11-06,Male,Luis Black,001-629-864-0560x24696,Sales Manager,Key Account Manager,Stack Overflow Jobs,"Manage key client accounts, build strong relationships, and drive revenue growth.","{'Employee Assistance Programs (EAP), Tuition Reimbursement, Profit-Sharing, Transportation Benefits, Parental Leave'}",Key account management Relationship building Sales negotiation,Build and maintain relationships with key clients. Develop account strategies and negotiate contracts. Ensure client satisfaction and retention.,Exxon Mobil,87000.0,Energy,Petroleum Refining,Irving,75039,Texas
1296141719608926,4 to 13 Years,MBA,$59K-$115K,City of Port Louis,Mauritius,-20.3484,57.5522,Temporary,79515,2023-04-10,Male,Sean King,302.770.6307x265,Front-End Developer,Accessibility Developer,Internships.com,"An Accessibility Developer focuses on making digital products and websites accessible to individuals with disabilities, ensuring compliance with accessibility standards.","{'Employee Referral Programs, Financial Counseling, Health and Wellness Facilities, Casual Dress Code, Flexible Spending Accounts (FSAs)'}","Web accessibility standards (e.g., WCAG) Assistive technologies Accessibility testing tools HTML and CSS for accessibility ARIA (Accessible Rich Internet Applications) User experience (UX) for accessibility Usability testing with individuals with disabilities Collaboration Attention to detail","Ensure web accessibility for all users, including those with disabilities. Implement WCAG guidelines and accessibility features. Conduct accessibility testing and remediation.",Otis Worldwide,87000.0,Elevators & Escalators,Industrial Machinery,Farmington,6032,Connecticut
2513773396059277,4 to 12 Years,MBA,$56K-$90K,Nouakchott,Mauritania,21.0079,-10.9408,Contract,93492,2022-02-15,Female,Debra Dickerson,(413)598-2515x668,Social Media Manager,Social Media Analyst,USAJOBS,"Social Media Analysts analyze social media data and metrics to provide insights and recommendations for improving social media strategies. They track performance, identify trends, and support data-driven decision-making.","{'Employee Referral Programs, Financial Counseling, Health and Wellness Facilities, Casual Dress Code, Flexible Spending Accounts (FSAs)'}","Social media analytics tools (e.g., Google Analytics, Facebook Insights) Data analysis and reporting Social media ROI measurement Competitive analysis Trend identification",Analyze social media data and user behavior to generate actionable insights. Track key performance indicators (KPIs) and recommend optimization strategies. Stay updated on social media trends and algorithm changes.,China Telecom,73000.0,Telecommunications,Telecommunications,Beijing,100033,Beijing
2008599255989553,5 to 14 Years,BA,$59K-$87K,Amsterdam,Netherlands,52.1326,5.2913,Full-Time,130658,2021-12-24,Both,Charles Johnson,(745)337-1529,Research Scientist,Senior Researcher,Snagajob,"Senior Researchers lead research initiatives within organizations. They design research projects, collect and analyze data, and provide insights to inform strategic decision-making and innovation efforts.","{'Transportation Benefits, Professional Development, Bonuses and Incentive Programs, Profit-Sharing, Employee Discounts'}","Research methodologies and data analysis Literature review and synthesis Statistical analysis software (e.g., SPSS, R) Research proposal development Strong communication and reporting skills","Plan and conduct scientific research projects, including experimental design and data analysis. Collaborate with cross-functional teams and provide technical expertise. Publish research findings in peer-reviewed journals.",Alumina Limited,73000.0,Mining and Metals/Aluminum,Mining,South Brisbane,4101,QLD
24991937651087,5 to 15 Years,MCA,$60K-$129K,Paris,France,46.603354,1.888334,Full-Time,90587,2022-02-20,Male,Austin Berry,9152416784,Project Manager,Construction Project Manager,Glassdoor,"The Construction Project Manager oversees and manages construction projects, ensuring they are completed on time and within budget. They coordinate with contractors, architects, and other stakeholders to ensure successful project delivery.","{'Tuition Reimbursement, Stock Options or Equity Grants, Parental Leave, Wellness Programs, Childcare Assistance'}",Construction management Budgeting Contract negotiation Safety regulations,"Oversee construction projects, including budgeting, scheduling, and coordination of subcontractors. Ensure compliance with safety regulations. Communicate project status to stakeholders.",Deutsche Post DHL Group,94500.0,Logistics,Logistics & Delivery Services,Bonn,,
1225535036606351,1 to 9 Years,B.Tech,$56K-$116K,Dili,Timor-Leste,-8.8742,125.7275,Intern,47263,2023-04-30,Female,Stephen Torres,868.584.3914x1020,Java Developer,Java Software Engineer,Snagajob,"Java Software Engineers develop and maintain software applications using the Java programming language. They write code, debug applications, and collaborate with cross-functional teams to deliver high-quality software solutions.","{'Tuition Reimbursement, Stock Options or Equity Grants, Parental Leave, Wellness Programs, Childcare Assistance'}","Java programming Java frameworks (e.g., Spring) Object-oriented design Code debugging Software development Problem-solving skills","Design, code, test, and maintain Java-based software applications. Collaborate with cross-functional teams on software development projects. Debug and resolve software defects and issues.",Go-Ahead Group,86000.0,Transportation,Transportation - Rail,London,,
2292627292121486,3 to 13 Years,BCA,$62K-$84K,Apia,American Samoa,-14.271,-170.1322,Part-Time,125487,2023-09-09,Male,Victoria Lee,(522)545-4690,Project Manager,IT Project Manager,FlexJobs,"IT Project Managers plan, execute, and oversee IT projects. They define project scope, allocate resources, manage budgets, and ensure projects are delivered on time and within scope. They also communicate project status and risks to stakeholders.","{'Tuition Reimbursement, Stock Options or Equity Grants, Parental Leave, Wellness Programs, Childcare Assistance'}",Project management Team leadership Risk management Budgeting Communication skills,"Plan and oversee IT projects, manage project teams, and ensure successful project delivery within scope, time, and budget. Define project objectives and requirements. Monitor project progress and risks.",CSX,73000.0,Transportation,Railroads,Jacksonville,32202,Florida
1243957041200233,4 to 8 Years,BA,$55K-$104K,N'Djamena,Chad,15.4542,18.7322,Temporary,103497,2022-02-14,Female,Tiffany Goodwin,(465)934-3548,Interior Designer,Residential Interior Designer,Jobs2Careers,"A Residential Interior Designer plans and designs interior spaces in homes. They select furnishings, colors, and layouts to create functional and aesthetically pleasing environments.","{'Childcare Assistance, Paid Time Off (PTO), Relocation Assistance, Flexible Work Arrangements, Professional Development'}",Residential interior design Space planning Color theory and selection Furniture and materials selection 3D modeling and rendering,"Plan and design interiors for residential spaces, considering aesthetics and functionality. Select furniture, materials, and color schemes. Create design concepts and layout plans.",Whitbread plc,79500.0,Hospitality,Hospitality/Hotels,Dunstable,,
955448019329178,5 to 14 Years,M.Tech,$56K-$110K,Manama,Bahrain,26.0667,50.5577,Temporary,35422,2023-06-07,Male,Katie Valdez,(764)221-4782,Executive Assistant,Office Manager,Snagajob,"Office Managers oversee daily office operations, including supervising staff, managing facilities, and ensuring efficient workflow. They may also handle budgeting, resource allocation, and office policies.","{'Childcare Assistance, Paid Time Off (PTO), Relocation Assistance, Flexible Work Arrangements, Professional Development'}",Office administration and management Budgeting and expense tracking Team coordination and supervision Facility management Vendor and supplier relations,"Oversee office operations, including facilities management and vendor relations. Manage office budgets and expenses. Coordinate office events and logistics.",Interpublic Group,83000.0,Advertising & Marketing,"Advertising, Marketing",New York,10022,New York
1714046014218032,2 to 12 Years,M.Com,$64K-$89K,Valletta,Malta,35.9375,14.3754,Full-Time,43954,2021-10-31,Female,James Beard,846-929-7081x833,Social Media Manager,Social Media Analyst,Jobs2Careers,"Social Media Analysts analyze social media data and metrics to provide insights and recommendations for improving social media strategies. They track performance, identify trends, and support data-driven decision-making.","{'Childcare Assistance, Paid Time Off (PTO), Relocation Assistance, Flexible Work Arrangements, Professional Development'}","Social media analytics tools (e.g., Google Analytics, Facebook Insights) Data analysis and reporting Social media ROI measurement Competitive analysis Trend identification",Analyze social media data and user behavior to generate actionable insights. Track key performance indicators (KPIs) and recommend optimization strategies. Stay updated on social media trends and algorithm changes.,Erie Insurance Group,76500.0,Insurance,Insurance: Property and Casualty (Mutual),Erie,16530,Pennsylvania
363944948234256,1 to 11 Years,MBA,$59K-$125K,Honiara,Solomon Islands,-9.6457,160.1562,Intern,113973,2022-09-27,Male,Denise Lee,613.963.8936x42335,HR Manager,Human Resources Director,The Muse,"A Human Resources Director leads HR functions, including talent acquisition, employee development, and HR strategy, to promote a positive work environment and support organizational goals.","{'Casual Dress Code, Social and Recreational Activities, Employee Referral Programs, Health and Wellness Facilities, Life and Disability Insurance'}",Strategic HR planning Employee relations Talent management HR policy development Leadership skills,"Oversee all HR functions, including recruitment, benefits administration, employee relations, and policy development. Align HR strategies with business goals. Provide leadership to the HR team.",Waste Management,92000.0,Waste Management,Waste Management,Houston,77002,Texas
1971960454267214,3 to 9 Years,M.Com,$62K-$87K,Ngerulmud,Palau,7.5149,134.5825,Contract,122409,2023-03-21,Both,Carolyn Washington,(986)742-9667x759,Executive Assistant,Personal Assistant,FlexJobs,"A Personal Assistant provides administrative support to individuals or executives. Their duties include managing schedules, arranging meetings, handling correspondence, and performing various tasks to enhance efficiency.","{'Casual Dress Code, Social and Recreational Activities, Employee Referral Programs, Health and Wellness Facilities, Life and Disability Insurance'}",Organizational and time management skills Calendar and appointment management Communication and correspondence Travel coordination Discretion and confidentiality,"Provide high-level administrative support to executives, including calendar management and travel arrangements. Prepare reports, presentations, and correspondence. Act as a gatekeeper and handle confidential information.",TPG Telecom,74500.0,Telecommunications,Telecommunications,North Sydney,2060,NSW
2980724050597001,2 to 12 Years,MCA,$56K-$101K,Pretoria,South Africa,-30.5595,22.9375,Part-Time,17659,2023-03-18,Male,Clarence Wells,+1-617-311-3548x974,Human Resources Manager,Talent Acquisition Manager,Glassdoor,"Talent Acquisition Managers oversee the recruitment and hiring process. They develop recruitment strategies, source candidates, conduct interviews, and collaborate with hiring managers to attract and hire qualified talent to meet the organizations staffing needs.","{'Employee Referral Programs, Financial Counseling, Health and Wellness Facilities, Casual Dress Code, Flexible Spending Accounts (FSAs)'}",Talent sourcing Interviewing Onboarding Recruitment strategies HR software,"Lead talent acquisition efforts, including sourcing, interviewing, and onboarding new employees. Collaborate with hiring managers to define job requirements. Develop and implement recruitment strategies.",Glencore,78500.0,Mining and Metals,Mining,"Baar, Switzerland",,
2096439356004374,0 to 9 Years,B.Tech,$61K-$99K,Luxembourg,Luxembourg,49.8153,6.1296,Part-Time,65539,2022-09-14,Male,Patricia Avery,+1-997-530-7671x16471,Pharmaceutical Sales Representative,Sales Representative,LinkedIn,"Sales Representatives promote and sell products or services to customers, build relationships, and meet sales targets through effective communication and negotiation.","{'Life and Disability Insurance, Stock Options or Equity Grants, Employee Recognition Programs, Health Insurance, Social and Recreational Activities'}",Sales techniques and strategies Relationship building CRM software usage Product knowledge Negotiation and closing skills,"Promote and sell pharmaceutical products to healthcare professionals, such as doctors and pharmacists. Build and maintain customer relationships. Provide product information and education.",Caesars Entertainment,80000.0,Entertainment,"Hotels, Casinos, Resorts",Reno,89501,Nevada
145399585862144,4 to 12 Years,BBA,$65K-$102K,Dublin,Ireland,53.1424,-7.6921,Temporary,134033,2022-03-04,Female,Deborah Johnson,(429)869-6808x2585,Software Tester,Quality Assurance Analyst,The Muse,"A Quality Assurance Analyst tests software and products to ensure they meet quality standards. They identify defects, report issues, and work with development teams to resolve problems.","{'Legal Assistance, Bonuses and Incentive Programs, Wellness Programs, Employee Discounts, Retirement Plans'}","Quality assurance processes Testing methodologies (e.g., manual, automated) Bug tracking and reporting Test case development Regression testing","Test software applications and systems to identify defects and ensure quality. Create test plans, test cases, and test scripts. Collaborate with development teams to resolve issues.",Hindalco Industries,83500.0,Aluminum,Aluminum and Copper Manufacturing,Mumbai,400025,Maharashtra
1016516744724168,0 to 15 Years,B.Tech,$57K-$111K,Victoria,Seychelles,-4.6796,55.492,Full-Time,67545,2022-02-26,Male,Max Kennedy,(533)867-3493x91046,Litigation Attorney,Corporate Litigator,Snagajob,"Corporate Litigators specialize in corporate law. They handle legal matters related to businesses, such as mergers, acquisitions, contracts, and disputes, to protect corporate interests.","{'Legal Assistance, Bonuses and Incentive Programs, Wellness Programs, Employee Discounts, Retirement Plans'}",Corporate law Commercial litigation Dispute resolution Contract law Legal strategy Negotiation,"Focus on corporate legal matters, including contracts, disputes, and compliance. Provide legal counsel to businesses and organizations. Handle litigation involving corporate interests.",Markel,84000.0,Insurance,Insurance: Property and Casualty (Stock),Glen Allen,23060,Virginia
2646750127749830,5 to 10 Years,MBA,$63K-$102K,Male,Maldives,3.2028,73.2207,Intern,50886,2023-04-20,Male,Tyler Kim,(696)297-0323x324,Architectural Designer,Interior Designer,Monster,"Interior Designers plan and design interior spaces to meet the functional and aesthetic needs of clients. They select furniture, colors, materials, and layouts to create visually appealing and functional interiors for homes and businesses.","{'Transportation Benefits, Professional Development, Bonuses and Incentive Programs, Profit-Sharing, Employee Discounts'}","Interior design Space planning Color theory Material selection CAD software (e.g., SketchUp) Client collaboration Budget management","Focus on interior spaces, selecting finishes, furnishings, and color schemes. Create interior design concepts and mood boards. Collaborate with architects and contractors on design integration.",General Electric,82500.0,Conglomerate,Industrial Machinery,Boston,2210,Massachusetts
2167611398642460,5 to 14 Years,BA,$60K-$114K,Yerevan,Armenia,40.0691,45.0382,Contract,15940,2022-10-02,Female,Ellen Giles,(865)388-8129,Veterinarian,Exotic Animal Veterinarian,Snagajob,"Provide medical care and treatment to exotic animals, diagnose illnesses, perform surgeries, and educate owners on animal care.","{'Employee Assistance Programs (EAP), Tuition Reimbursement, Profit-Sharing, Transportation Benefits, Parental Leave'}",Exotic animal medicine Exotic animal diagnostics Specialized surgical skills Avian medicine Reptile care Amphibian care Exotic animal anesthesia Compassion and empathy Client communication Problem-solving Attention to detail,"Focus on the health and medical needs of exotic and non-traditional pets, including reptiles, birds, and exotic mammals. Provide specialized care and treatment for unique species. Educate exotic pet owners on proper care.",Ford Motor Company,87000.0,Automotive,Automotive,Dearborn,48126,MI
2033306983577669,3 to 15 Years,M.Com,$56K-$127K,Tripoli,Libya,26.3351,17.2283,Temporary,93302,2022-01-25,Both,Gina Hardy,526-972-2803x454,Marketing Manager,Brand Manager,The Muse,"Brand Managers are responsible for maintaining and enhancing a brands image and reputation. They develop brand strategies, oversee branding campaigns, and ensure brand consistency in all marketing and communication efforts.","{'Health Insurance, Retirement Plans, Paid Time Off (PTO), Flexible Work Arrangements, Employee Assistance Programs (EAP)'}",Brand strategy development Brand identity and design Brand storytelling Marketing campaigns Brand performance measurement Creative thinking Strong communication skills,"Manage the overall brand identity, create marketing campaigns, and ensure brand consistency across all materials and touchpoints. Monitor brand performance and reputation. Collaborate with creative teams on branding materials.",CBRE Group,91500.0,Real Estate,Real Estate,Dallas,75201,Texas
642334182333917,1 to 12 Years,BBA,$63K-$105K,Bangui,Central African Republic,6.6111,20.9394,Full-Time,41575,2023-08-08,Female,Tiffany Christian,6219995768,Procurement Specialist,Sourcing Analyst,Stack Overflow Jobs,"Sourcing Analysts research and analyze potential suppliers, evaluate procurement strategies, and negotiate contracts to secure cost-effective and quality supplies.","{'Casual Dress Code, Social and Recreational Activities, Employee Referral Programs, Health and Wellness Facilities, Life and Disability Insurance'}",Sourcing strategies Supplier evaluation Market research Cost analysis Contract negotiation,Identify and evaluate potential suppliers and sourcing opportunities. Analyze market trends and supplier performance. Negotiate contracts and terms with suppliers.,Indian Bank,84000.0,Banking,Banking,Chennai,600 014,Tamil Nadu
22580607012829,5 to 9 Years,BA,$61K-$119K,Amman,Jordan,30.5852,36.2384,Intern,21893,2022-06-18,Both,Elizabeth Williams,731-521-1814,UX/UI Designer,Interaction Designer,Idealist,Interaction Designers specialize in designing user interactions within digital interfaces. They create meaningful and engaging user experiences by considering user behaviors and system responses.,"{'Employee Referral Programs, Financial Counseling, Health and Wellness Facilities, Casual Dress Code, Flexible Spending Accounts (FSAs)'}",Interaction design principles User behavior and psychology Wireframing and prototyping tools Animation and micro-interaction design Collaborative design processes,"Work on interaction design, defining how users interact with digital products and ensuring a seamless user journey. Create wireframes and prototypes to illustrate interactions. Collaborate with developers to implement interaction designs.",Parker-Hannifin,90000.0,Motion & Control,Industrial Machinery,Cleveland,44124,Ohio
422676275009558,4 to 15 Years,BA,$56K-$107K,Damascus,Syrian Arab Republic,34.8021,38.9968,Part-Time,131180,2023-05-25,Female,Kathleen Cole,3084832979,Network Administrator,Systems Administrator,Indeed,"Manage and maintain an organizations IT infrastructure, including servers, hardware, and software systems.","{'Transportation Benefits, Professional Development, Bonuses and Incentive Programs, Profit-Sharing, Employee Discounts'}","System administration Server maintenance Active Directory Backup and recovery Cloud computing (e.g., AWS, Azure) Troubleshooting IT security best practices Collaboration Problem-solving Attention to detail Communication skills Technical knowledge","Administer servers and systems, ensuring uptime and reliability. Perform software installations and updates. Provide technical support to end-users.",Ovintiv,81500.0,Energy,"Mining, Crude-Oil Production",Denver,80202,Colorado
3081370537771102,0 to 14 Years,MBA,$56K-$116K,Bishkek,Kyrgyz Republic,41.2044,74.7661,Temporary,121810,2022-01-16,Male,Mary Frye,+1-342-324-0378x395,Customer Support Specialist,Customer Success Manager,FlexJobs,"Customer Success Managers focus on ensuring customer satisfaction and retention. They build relationships with clients, understand their needs, and work to maximize the value customers receive from products or services, ultimately driving customer success and loyalty.","{'Childcare Assistance, Paid Time Off (PTO), Relocation Assistance, Flexible Work Arrangements, Professional Development'}",Customer relationship management Onboarding and training Customer feedback analysis Retention strategies Cross-selling and upselling Strong communication and empathy Customer advocacy,"Build and maintain strong customer relationships, ensuring customer satisfaction and retention. Identify opportunities to upsell or cross-sell products or services. Gather and relay customer feedback to improve products.",Rentokil Initial,86000.0,Business Services,Business Services - Pest Control,London,,
957305128807569,1 to 11 Years,B.Com,$55K-$106K,Oslo,Norway,60.472,8.4689,Temporary,63963,2023-07-07,Female,Pamela Downs,(758)998-5244,Investment Banker,Investment Portfolio Manager,USAJOBS,"An Investment Portfolio Manager manages investment portfolios, making investment decisions, monitoring performance, and optimizing asset allocation for clients or the organization.","{'Transportation Benefits, Professional Development, Bonuses and Incentive Programs, Profit-Sharing, Employee Discounts'}",Investment analysis Portfolio management Risk assessment,Manage investment portfolios on behalf of clients or organizations. Monitor portfolio performance and adjust investment strategies. Provide regular reports and updates to clients.,Hindustan Zinc,80500.0,Mining,Mining,Udaipur,313003,RJ
1766812111882406,1 to 15 Years,BCA,$60K-$83K,Accra,Ghana,7.9465,-1.0232,Full-Time,51609,2023-07-16,Male,Randy Harris,345.934.5165,Network Administrator,Systems Administrator,FlexJobs,"Manage and maintain an organizations IT infrastructure, including servers, hardware, and software systems.","{'Employee Assistance Programs (EAP), Tuition Reimbursement, Profit-Sharing, Transportation Benefits, Parental Leave'}","System administration Server maintenance Active Directory Backup and recovery Cloud computing (e.g., AWS, Azure) Troubleshooting IT security best practices Collaboration Problem-solving Attention to detail Communication skills Technical knowledge","Administer servers and systems, ensuring uptime and reliability. Perform software installations and updates. Provide technical support to end-users.",Skechers U.S.A.,71500.0,Consumer Discretionary,Apparel,Manhattan Beach,90266,California
2595804572467199,1 to 9 Years,M.Com,$62K-$102K,BogotÃ¡,Colombia,4.5709,-74.2973,Full-Time,27095,2022-10-08,Female,Eric Henderson,894.991.5127,Human Resources Manager,Employee Relations Specialist,Jobs2Careers,"Employee Relations Specialists focus on maintaining positive relationships between employees and the organization. They address workplace issues, conduct investigations, mediate conflicts, and promote a healthy and productive work environment.","{'Tuition Reimbursement, Stock Options or Equity Grants, Parental Leave, Wellness Programs, Childcare Assistance'}",Employee conflict resolution HR compliance Employee engagement Communication skills,"Address employee concerns, resolve conflicts, and implement HR policies and programs to foster a positive work environment. Conduct investigations and recommend corrective actions. Promote employee engagement and satisfaction.",Huawei Technologies,82000.0,Technology and Networking,Technology & Telecommunications,Shenzhen,,
3057196015811336,0 to 8 Years,M.Tech,$62K-$121K,Damascus,Syrian Arab Republic,34.8021,38.9968,Intern,55227,2022-09-11,Female,Justin Wilcox,673.707.1681x643,Art Teacher,Fine Arts Instructor,The Muse,"A Fine Arts Instructor teaches various forms of fine arts, such as painting, sculpture, or drawing, to students, guiding them in developing their artistic skills and creativity.","{'Employee Referral Programs, Financial Counseling, Health and Wellness Facilities, Casual Dress Code, Flexible Spending Accounts (FSAs)'}",Artistic skills Teaching ability Communication skills Art history knowledge Creativity,"Teach fine arts, including drawing, painting, and sculpture, to students of all ages. Develop and execute art lesson plans. Foster creativity and artistic expression.",China Shenhua Energy,91500.0,Mining and Energy,Energy - Coal,Beijing,,
2075190948218940,3 to 14 Years,BCA,$55K-$119K,The City of Hamilton,Bermuda,32.3078,-64.7505,Temporary,44386,2023-01-11,Female,Michelle Wang,001-206-852-6713,Public Relations Specialist,Brand PR Specialist,SimplyHired,"Brand PR Specialists focus on promoting and maintaining a positive brand image through media relations, events, and communication efforts.","{'Legal Assistance, Bonuses and Incentive Programs, Wellness Programs, Employee Discounts, Retirement Plans'}",Brand management Public relations Brand storytelling Influencer marketing Media monitoring,Promote and protect the brands image and reputation. Develop PR campaigns and brand messaging. Monitor and analyze PR campaign performance.,Deutsche Lufthansa AG,87000.0,Aviation and Travel,Airlines & Aviation,Cologne,50667,North Rhine-Westphalia
2470717648248950,4 to 11 Years,BBA,$55K-$98K,Port Moresby,Papua New Guinea,-6.314993,143.95555,Temporary,89719,2023-03-25,Both,David Rodriguez,293.880.8696x398,Financial Controller,Finance Manager,Idealist,"Finance Managers oversee an organizations financial operations, including budgeting, financial reporting, and investment management. They analyze financial data, make strategic financial decisions, and ensure compliance with financial regulations.","{'Tuition Reimbursement, Stock Options or Equity Grants, Parental Leave, Wellness Programs, Childcare Assistance'}","Financial management Budgeting Financial analysis Financial reporting Risk management Financial software (e.g., Excel, QuickBooks) Strategic planning","Oversee financial operations, including budgeting, financial reporting, and cash flow management. Ensure compliance with accounting standards and regulations. Supervise finance staff.",TD Synnex,76500.0,Technology,Wholesalers: Electronics and Office Equipment,Fremont,94538,California
603290390078566,1 to 10 Years,MBA,$59K-$119K,Bangkok,Thailand,15.87,100.9925,Contract,120503,2023-07-25,Both,Marco Garza,545-870-8461,Research Analyst,Social Science Researcher,Internships.com,"A Social Science Researcher conducts research in fields such as sociology, psychology, or anthropology to study human behavior and social phenomena, contributing to academic knowledge.","{'Employee Referral Programs, Financial Counseling, Health and Wellness Facilities, Casual Dress Code, Flexible Spending Accounts (FSAs)'}","Social science research methods Qualitative and quantitative data analysis Survey design and implementation Ethnographic research Interviewing skills Research ethics Statistical software (e.g., Stata, NVivo) Report writing Communication skills Critical thinking Empathy","Conduct research in social sciences, gathering and analyzing data on social phenomena, human behavior, and public policy. Publish research findings in academic journals. Contribute to social science research projects.",Standard Chartered,89000.0,Financial Services,Banking,London,,
379085778295201,0 to 14 Years,BA,$56K-$93K,Tashkent,Uzbekistan,41.3775,64.5853,Part-Time,116493,2023-07-18,Female,Kevin Weaver,001-699-866-1933x51962,Network Engineer,Network Administrator,SimplyHired,"Network Administrators manage an organizations computer networks. They configure, monitor, and maintain network infrastructure, ensuring optimal performance and security.","{'Employee Referral Programs, Financial Counseling, Health and Wellness Facilities, Casual Dress Code, Flexible Spending Accounts (FSAs)'}","Network management Troubleshooting Network security IT certifications (e.g., CCNA)","Manage and maintain computer networks, troubleshoot network issues, and ensure network availability and performance. Implement network security measures and policies. Monitor network traffic and optimize performance.",Aramark,74500.0,Services,Diversified Outsourcing Services,Philadelphia,19103,Pennsylvania
77668965448113,1 to 11 Years,PhD,$56K-$116K,Apia,American Samoa,-14.271,-170.1322,Contract,32690,2021-12-11,Both,Jason Mckee,993.676.4809,Environmental Consultant,Environmental Impact Analyst,Stack Overflow Jobs,"Environmental Impact Analysts assess the environmental consequences of projects or activities. They conduct studies, analyze data, and provide recommendations to minimize adverse environmental effects and promote sustainable practices.","{'Flexible Spending Accounts (FSAs), Relocation Assistance, Legal Assistance, Employee Recognition Programs, Financial Counseling'}",Environmental impact analysis Data collection and analysis Environmental regulations Reporting GIS (Geographic Information Systems) Technical writing,Assess the environmental impact of projects and developments. Conduct environmental impact assessments (EIAs) and provide mitigation recommendations. Collaborate with project teams and regulators.,Chipotle Mexican Grill,86000.0,Restaurants,Food Services,Newport Beach,92660,California
2106006937289114,0 to 11 Years,B.Tech,$63K-$111K,The City of Hamilton,Bermuda,32.3078,-64.7505,Full-Time,91826,2022-02-02,Female,Rhonda Golden,(755)390-8669,Investment Advisor,Wealth Advisor,Indeed,"Wealth Advisors provide financial advice to clients. They assess financial goals, create investment strategies, and offer guidance on wealth management and financial planning.","{'Life and Disability Insurance, Stock Options or Equity Grants, Employee Recognition Programs, Health Insurance, Social and Recreational Activities'}",Financial planning Investment knowledge Relationship management Communication skills Analytical skills,Provide financial advice and investment strategies to clients. Assess clients financial goals and risk tolerance. Create personalized investment portfolios.,Dollar General,87000.0,Retail,Specialty Retailers: Other,Goodlettsville,37072,Tennessee
2226546247912088,0 to 11 Years,B.Com,$64K-$100K,Dili,Timor-Leste,-8.8742,125.7275,Full-Time,17522,2023-04-28,Both,Travis Reyes,+1-835-875-4794x6920,Financial Analyst,Financial Planner,The Muse,"Financial Planners help clients achieve their financial goals by providing personalized financial advice and investment strategies. They assess clients financial situations, develop financial plans, and offer recommendations on savings, investments, and retirement planning.","{'Childcare Assistance, Paid Time Off (PTO), Relocation Assistance, Flexible Work Arrangements, Professional Development'}",Financial planning Investment strategy Retirement planning Tax knowledge,"Assist clients with financial planning, investment strategies, and retirement planning. Conduct comprehensive financial assessments. Provide personalized financial advice and recommendations.",DXC Technology,82000.0,IT Services,Information Technology Services,Ashburn,20147,Virginia
928765169844768,2 to 14 Years,MBA,$61K-$94K,Amsterdam,Netherlands,52.1326,5.2913,Intern,126395,2021-12-28,Both,Shelley Bell,+1-361-920-3827,Aerospace Engineer,Systems Engineer,FlexJobs,Systems Engineers design and manage complex systems and infrastructure. They integrate various components and technologies to ensure optimal system performance and reliability.,"{'Employee Assistance Programs (EAP), Tuition Reimbursement, Profit-Sharing, Transportation Benefits, Parental Leave'}",Systems engineering System architecture Integration testing Troubleshooting Technical documentation Configuration management,Work on aerospace systems integration and optimization. Address system safety and reliability. Collaborate with multidisciplinary teams.,China Mobile,77500.0,Telecommunications,Telecommunications,Beijing,100033,Beijing
1087659901403397,0 to 14 Years,MCA,$64K-$103K,Naypyidaw,Myanmar,21.9162,95.956,Intern,101425,2023-07-28,Female,Justin Horton,001-982-922-2618x27794,Procurement Specialist,Procurement Coordinator,The Muse,"Procurement Coordinators assist in procurement activities, including vendor communication, purchase order processing, and inventory management.","{'Employee Assistance Programs (EAP), Tuition Reimbursement, Profit-Sharing, Transportation Benefits, Parental Leave'}",Procurement processes Purchase order management Vendor communication Data analysis Inventory control,"Support procurement activities, such as purchase order processing, vendor communications, and documentation. Maintain procurement records and reports. Assist in supplier audits and assessments.",Bajaj Electricals,83500.0,Consumer Goods,Electrical Equipment,Mumbai,400093,Maharashtra
1384735006315381,2 to 13 Years,BA,$60K-$105K,Panama City,Panama,8.5379,-80.7821,Contract,24619,2022-02-13,Male,James Cook,4402045266,Speech Therapist,Speech Pathologist,Idealist,"Speech Pathologists diagnose and treat speech, language, and swallowing disorders in patients of all ages. They develop personalized treatment plans to improve communication.","{'Employee Referral Programs, Financial Counseling, Health and Wellness Facilities, Casual Dress Code, Flexible Spending Accounts (FSAs)'}",Speech pathology Articulation therapy Language disorders Speech assessment Therapy planning Communication skills,Diagnose and treat a wide range of speech and language disorders across age groups. Use assessment tools and therapeutic techniques. Help individuals improve their communication abilities.,Baker Hughes,82500.0,Energy,"Oil and Gas Equipment, Services",Houston,77073,Texas
